,date,close,day_prev_close,trend_3_day
771,2012-06-22,83.1571,82.5243,-1
772,2012-06-25,81.5378,83.1571,-1
773,2012-06-26,81.7178,81.5378,-1
774,2012-06-27,82.0714,81.7178,1
775,2012-06-28,81.2928,82.0714,1
776,2012-06-29,83.4285,81.2928,1
777,2012-07-02,84.6457,83.4285,1
778,2012-07-03,85.63,84.6457,1
779,2012-07-05,87.1343,85.63,1
780,2012-07-06,86.5543,87.1343,1
781,2012-07-09,87.6985,86.5543,1
782,2012-07-10,86.8871,87.6985,1
783,2012-07-11,86.3471,86.8871,-1
784,2012-07-12,85.5571,86.3471,-1
785,2012-07-13,86.4243,85.5571,-1
786,2012-07-16,86.7014,86.4243,-1
787,2012-07-17,86.7057,86.7014,1
788,2012-07-18,86.6085,86.7057,1
789,2012-07-19,87.76,86.6085,1
790,2012-07-20,86.3285,87.76,1
791,2012-07-23,86.2614,86.3285,-1
792,2012-07-24,85.8457,86.2614,-1
793,2012-07-25,82.1385,85.8457,-1
794,2012-07-26,82.1257,82.1385,-1
795,2012-07-27,83.5943,82.1257,-1
796,2012-07-30,85.0043,83.5943,-1
797,2012-07-31,87.2514,85.0043,1
798,2012-08-01,86.6871,87.2514,1
799,2012-08-02,86.8271,86.6871,1
800,2012-08-03,87.9571,86.8271,1
801,2012-08-06,88.9357,87.9571,1
802,2012-08-07,88.702,88.9357,1
803,2012-08-08,88.5514,88.702,1
804,2012-08-09,88.6757,88.5514,-1
805,2012-08-10,88.8143,88.6757,-1
806,2012-08-13,90.0,88.8143,1
807,2012-08-14,90.2414,90.0,1
808,2012-08-15,90.1185,90.2414,1
809,2012-08-16,90.9057,90.1185,1
810,2012-08-17,92.5871,90.9057,1
811,2012-08-20,95.0214,92.5871,1
812,2012-08-21,93.7231,95.0214,1
813,2012-08-22,95.5528,93.7231,1
814,2012-08-23,94.6614,95.5528,1
815,2012-08-24,94.746,94.6614,-1
816,2012-08-27,96.5257,94.746,1
817,2012-08-28,96.4,96.5257,1
818,2012-08-29,96.2094,96.4,1
819,2012-08-30,94.8383,96.2094,-1
820,2012-08-31,95.0343,94.8383,-1
821,2012-09-04,96.4243,95.0343,-1
822,2012-09-05,95.7471,96.4243,1
823,2012-09-06,96.61,95.7471,1
824,2012-09-07,97.2057,96.61,1
825,2012-09-10,94.6771,97.2057,1
826,2012-09-11,94.37,94.6771,1
827,2012-09-12,95.6843,94.37,-1
828,2012-09-13,97.5685,95.6843,-1
829,2012-09-14,98.7543,97.5685,1
830,2012-09-17,99.9687,98.7543,1
831,2012-09-18,100.2728,99.9687,1
832,2012-09-19,100.3,100.2728,1
833,2012-09-20,99.8143,100.3,1
834,2012-09-21,100.0135,99.8143,1
835,2012-09-24,98.6843,100.0135,1
836,2012-09-25,96.22,98.6843,-1
837,2012-09-26,95.0257,96.22,-1
838,2012-09-27,97.3314,95.0257,-1
839,2012-09-28,95.3007,97.3314,-1
840,2012-10-01,94.1985,95.3007,-1
841,2012-10-02,94.4728,94.1985,-1
842,2012-10-03,95.9214,94.4728,-1
843,2012-10-04,95.2571,95.9214,1
844,2012-10-05,93.2271,95.2571,1
845,2012-10-08,91.1671,93.2271,-1
846,2012-10-09,90.8357,91.1671,-1
847,2012-10-10,91.5585,90.8357,-1
848,2012-10-11,89.7285,91.5585,-1
849,2012-10-12,89.9591,89.7285,-1
850,2012-10-15,90.68,89.9591,1
851,2012-10-16,92.8275,90.68,1
852,2012-10-17,92.0876,92.8275,1
853,2012-10-18,90.3771,92.0876,1
854,2012-10-19,87.12,90.3771,-1
855,2012-10-22,90.5757,87.12,-1
856,2012-10-23,87.6222,90.5757,-1
857,2012-10-24,88.1185,87.6222,-1
858,2012-10-25,87.0768,88.1185,1
859,2012-10-26,86.2857,87.0768,-1
860,2012-10-31,85.0457,86.2857,-1
861,2012-11-01,85.22,85.0457,-1
862,2012-11-02,82.4,85.22,-1
863,2012-11-05,83.5173,82.4,-1
864,2012-11-06,83.2642,83.5173,1
865,2012-11-07,79.7145,83.2642,-1
866,2012-11-08,76.8214,79.7145,-1
867,2012-11-09,78.1514,76.8214,-1
868,2012-11-12,77.5471,78.1514,-1
869,2012-11-13,77.5568,77.5471,-1
870,2012-11-14,76.6971,77.5568,1
871,2012-11-15,75.0885,76.6971,-1
872,2012-11-16,75.3825,75.0885,-1
873,2012-11-19,80.8185,75.3825,-1
874,2012-11-20,80.1305,80.8185,1
875,2012-11-21,80.2428,80.1305,1
876,2012-11-23,81.6428,80.2428,1
877,2012-11-26,84.2185,81.6428,1
878,2012-11-27,83.54,84.2185,1
879,2012-11-28,83.2771,83.54,1
880,2012-11-29,84.1943,83.2771,-1
881,2012-11-30,83.6114,84.1943,-1
882,2012-12-03,83.7414,83.6114,-1
883,2012-12-04,82.2636,83.7414,1
884,2012-12-05,76.9703,82.2636,-1
885,2012-12-06,78.1778,76.9703,-1
886,2012-12-07,76.1785,78.1778,-1
887,2012-12-10,75.6887,76.1785,-1
888,2012-12-11,77.3411,75.6887,-1
889,2012-12-12,77.0,77.3411,-1
890,2012-12-13,75.67,77.0,-1
891,2012-12-14,72.8277,75.67,-1
892,2012-12-17,74.1185,72.8277,-1
893,2012-12-18,76.2714,74.1185,-1
894,2012-12-19,75.1871,76.2714,1
895,2012-12-20,74.5329,75.1871,1
896,2012-12-21,74.19,74.5329,-1
897,2012-12-24,74.3097,74.19,-1
898,2012-12-26,73.2856,74.3097,-1
899,2012-12-27,73.58,73.2856,-1
900,2012-12-28,72.7984,73.58,1
901,2012-12-31,76.0247,72.7984,-1
902,2013-01-02,78.4328,76.0247,1
903,2013-01-03,77.4422,78.4328,1
904,2013-01-04,75.2857,77.4422,1
905,2013-01-07,74.8428,75.2857,-1
906,2013-01-08,75.0443,74.8428,-1
907,2013-01-09,73.8714,75.0443,-1
908,2013-01-10,74.7871,73.8714,-1
909,2013-01-11,74.3285,74.7871,1
910,2013-01-14,71.6785,74.3285,-1
911,2013-01-15,69.4171,71.6785,-1
912,2013-01-16,72.2985,69.4171,-1
913,2013-01-17,71.8114,72.2985,-1
914,2013-01-18,71.4285,71.8114,-1
915,2013-01-22,72.11,71.4285,-1
916,2013-01-23,73.4293,72.11,-1
917,2013-01-24,64.3571,73.4293,1
918,2013-01-25,62.84,64.3571,1
919,2013-01-28,64.2614,62.84,-1
920,2013-01-29,65.4671,64.2614,-1
921,2013-01-30,65.2614,65.4671,1
922,2013-01-31,65.07,65.2614,1
923,2013-02-01,64.8028,65.07,-1
924,2013-02-04,63.188,64.8028,-1
925,2013-02-05,65.4063,63.188,-1
926,2013-02-06,65.3357,65.4063,-1
927,2013-02-07,66.8886,65.3357,-1
928,2013-02-08,67.8543,66.8886,1
929,2013-02-11,68.5614,67.8543,1
930,2013-02-12,66.8428,68.5614,1
931,2013-02-13,66.7157,66.8428,1
932,2013-02-14,66.6557,66.7157,-1
933,2013-02-15,65.7371,66.6557,-1
934,2013-02-19,65.7128,65.7371,-1
935,2013-02-20,64.1214,65.7128,-1
936,2013-02-21,63.7228,64.1214,-1
937,2013-02-22,64.4014,63.7228,-1
938,2013-02-25,63.2571,64.4014,-1
939,2013-02-26,64.1386,63.2571,-1
940,2013-02-27,63.51,64.1386,1
941,2013-02-28,63.0571,63.51,-1
942,2013-03-01,61.4957,63.0571,-1
943,2013-03-04,60.0071,61.4957,-1
944,2013-03-05,61.592,60.0071,-1
945,2013-03-06,60.8088,61.592,-1
946,2013-03-07,61.5117,60.8088,-1
947,2013-03-08,61.6743,61.5117,1
948,2013-03-11,62.5528,61.6743,1
949,2013-03-12,61.2043,62.5528,1
950,2013-03-13,61.1928,61.2043,1
951,2013-03-14,61.7857,61.1928,-1
952,2013-03-15,63.38,61.7857,-1
953,2013-03-18,65.1028,63.38,1
954,2013-03-19,64.9271,65.1028,1
955,2013-03-20,64.5828,64.9271,1
956,2013-03-21,64.6757,64.5828,-1
957,2013-03-22,65.9871,64.6757,-1
958,2013-03-25,66.2257,65.9871,1
959,2013-03-26,65.8766,66.2257,1
960,2013-03-27,64.5828,65.8766,1
961,2013-03-28,63.2371,64.5828,-1
962,2013-04-01,61.2728,63.2371,-1
963,2013-04-02,61.3988,61.2728,-1
964,2013-04-03,61.7128,61.3988,-1
965,2013-04-04,61.1028,61.7128,1
966,2013-04-05,60.4571,61.1028,1
967,2013-04-08,60.8871,60.4571,-1
968,2013-04-09,60.9971,60.8871,-1
969,2013-04-10,62.2414,60.9971,1
970,2013-04-11,62.0471,62.2414,1
971,2013-04-12,61.4,62.0471,1
972,2013-04-15,59.9786,61.4,-1
973,2013-04-16,60.8914,59.9786,-1
974,2013-04-17,57.5428,60.8914,-1
975,2013-04-18,56.0071,57.5428,-1
976,2013-04-19,55.79,56.0071,-1
977,2013-04-22,56.9528,55.79,-1
978,2013-04-23,58.0186,56.9528,-1
979,2013-04-24,57.9231,58.0186,1
980,2013-04-25,58.34,57.9231,1
981,2013-04-26,59.6007,58.34,1
982,2013-04-29,61.4457,59.6007,1
983,2013-04-30,63.2543,61.4457,1
984,2013-05-01,62.7557,63.2543,1
985,2013-05-02,63.6457,62.7557,1
986,2013-05-03,64.2828,63.6457,1
987,2013-05-06,65.8157,64.2828,1
988,2013-05-07,65.5226,65.8157,1
989,2013-05-08,66.2628,65.5226,1
990,2013-05-09,65.2528,66.2628,1
991,2013-05-10,64.71,65.2528,-1
992,2013-05-13,64.9628,64.71,-1
993,2013-05-14,63.4086,64.9628,-1
994,2013-05-15,61.2643,63.4086,-1
995,2013-05-16,62.0826,61.2643,-1
996,2013-05-17,61.8943,62.0826,-1
997,2013-05-20,63.2757,61.8943,-1
998,2013-05-21,62.8086,63.2757,1
999,2013-05-22,63.0506,62.8086,-1
1000,2013-05-23,63.1628,63.0506,1
1001,2013-05-24,63.5928,63.1628,1
1002,2013-05-28,63.0627,63.5928,1
1003,2013-05-29,63.5643,63.0627,1
1004,2013-05-30,64.5114,63.5643,1
1005,2013-05-31,64.2478,64.5114,1
1006,2013-06-03,64.3886,64.2478,1
1007,2013-06-04,64.1871,64.3886,1
1008,2013-06-05,63.5871,64.1871,-1
1009,2013-06-06,62.6371,63.5871,-1
1010,2013-06-07,63.1158,62.6371,-1
1011,2013-06-10,62.6986,63.1158,-1
1012,2013-06-11,62.5143,62.6986,-1
1013,2013-06-12,61.7414,62.5143,-1
1014,2013-06-13,62.2807,61.7414,-1
1015,2013-06-14,61.4357,62.2807,-1
1016,2013-06-17,61.7143,61.4357,-1
1017,2013-06-18,61.6814,61.7143,1
1018,2013-06-19,60.4286,61.6814,-1
1019,2013-06-20,59.5483,60.4286,-1
1020,2013-06-21,59.0714,59.5483,-1
1021,2013-06-24,57.5057,59.0714,-1
1022,2013-06-25,57.5186,57.5057,-1
1023,2013-06-26,56.8671,57.5186,-1
1024,2013-06-27,56.2543,56.8671,-1
1025,2013-06-28,56.6471,56.2543,-1
1026,2013-07-01,58.46,56.6471,-1
1027,2013-07-02,59.7843,58.46,1
1028,2013-07-03,60.1143,59.7843,1
1029,2013-07-05,59.6314,60.1143,1
1030,2013-07-08,59.2928,59.6314,1
1031,2013-07-09,60.3357,59.2928,-1
1032,2013-07-10,60.1043,60.3357,-1
1033,2013-07-11,61.0411,60.1043,-1
1034,2013-07-12,60.93,61.0411,1
1035,2013-07-15,61.0628,60.93,-1
1036,2013-07-16,61.4564,61.0628,1
1037,2013-07-17,61.4728,61.4564,1
1038,2013-07-18,61.6797,61.4728,1
1039,2013-07-19,60.7071,61.6797,1
1040,2013-07-22,60.9014,60.7071,1
1041,2013-07-23,59.8557,60.9014,1
1042,2013-07-24,62.93,59.8557,-1
1043,2013-07-25,62.6428,62.93,1
1044,2013-07-26,62.9986,62.6428,-1
1045,2013-07-29,63.97,62.9986,1
1046,2013-07-30,64.76,63.97,1
1047,2013-07-31,64.6471,64.76,1
1048,2013-08-01,65.2394,64.6471,1
1049,2013-08-02,66.0771,65.2394,1
1050,2013-08-05,67.0643,66.0771,1
1051,2013-08-06,66.4643,67.0643,1
1052,2013-08-07,66.4257,66.4643,1
1053,2013-08-08,65.8586,66.4257,-1
1054,2013-08-09,64.9214,65.8586,-1
1055,2013-08-12,66.7657,64.9214,-1
1056,2013-08-13,69.9386,66.7657,-1
1057,2013-08-14,71.2143,69.9386,1
1058,2013-08-15,71.13,71.2143,1
1059,2013-08-16,71.7614,71.13,1
1060,2013-08-19,72.5343,71.7614,1
1061,2013-08-20,71.5814,72.5343,1
1062,2013-08-21,71.7657,71.5814,1
1063,2013-08-22,71.8514,71.7657,1
1064,2013-08-23,71.5743,71.8514,1
1065,2013-08-26,71.8528,71.5743,1
1066,2013-08-27,69.7986,71.8528,1
1067,2013-08-28,70.128,69.7986,-1
1068,2013-08-29,70.2428,70.128,1
1069,2013-08-30,69.6023,70.2428,1
1070,2013-09-03,69.7971,69.6023,1
1071,2013-09-04,71.2416,69.7971,1
1072,2013-09-05,70.7528,71.2416,1
1073,2013-09-06,71.1743,70.7528,1
1074,2013-09-09,72.31,71.1743,1
1075,2013-09-10,70.6628,72.31,1
1076,2013-09-11,66.8157,70.6628,1
1077,2013-09-12,67.5271,66.8157,-1
1078,2013-09-13,66.4143,67.5271,-1
1079,2013-09-16,64.3028,66.4143,-1
1080,2013-09-17,65.0457,64.3028,-1
1081,2013-09-18,66.3828,65.0457,-1
1082,2013-09-19,67.4714,66.3828,1
1083,2013-09-20,66.7728,67.4714,1
1084,2013-09-23,70.0914,66.7728,1
1085,2013-09-24,69.8714,70.0914,1
1086,2013-09-25,68.79,69.8714,-1
1087,2013-09-26,69.46,68.79,-1
1088,2013-09-27,68.9643,69.46,-1
1089,2013-09-30,68.1071,68.9643,-1
1090,2013-10-01,69.7086,68.1071,-1
1091,2013-10-02,69.9371,69.7086,-1
1092,2013-10-03,69.0586,69.9371,1
1093,2013-10-04,69.0043,69.0586,1
1094,2013-10-07,69.6786,69.0043,-1
1095,2013-10-08,68.7057,69.6786,-1
1096,2013-10-09,69.5126,68.7057,-1
1097,2013-10-10,69.9483,69.5126,1
1098,2013-10-11,70.4017,69.9483,1
1099,2013-10-14,70.8628,70.4017,1
1100,2013-10-15,71.24,70.8628,1
1101,2013-10-16,71.5877,71.24,1
1102,2013-10-17,72.0714,71.5877,1
1103,2013-10-18,72.6985,72.0714,1
1104,2013-10-21,74.4803,72.6985,1
1105,2013-10-22,74.2668,74.4803,1
1106,2013-10-23,74.9943,74.2668,1
1107,2013-10-24,75.9871,74.9943,1
1108,2013-10-25,75.1368,75.9871,1
1109,2013-10-28,75.6965,75.1368,1
1110,2013-10-29,73.8111,75.6965,1
1111,2013-10-30,74.9851,73.8111,-1
1112,2013-10-31,74.6717,74.9851,1
1113,2013-11-01,74.29,74.6717,-1
1114,2013-11-04,75.25,74.29,-1
1115,2013-11-05,75.0641,75.25,-1
1116,2013-11-06,74.4171,75.0641,-1
1117,2013-11-07,73.2131,74.4171,-1
1118,2013-11-08,74.3657,73.2131,-1
1119,2013-11-11,74.1497,74.3657,-1
1120,2013-11-12,74.2871,74.1497,-1
1121,2013-11-13,74.3763,74.2871,1
1122,2013-11-14,75.4514,74.3763,1
1123,2013-11-15,74.9987,75.4514,1
1124,2013-11-18,74.0898,74.9987,1
1125,2013-11-19,74.2214,74.0898,-1
1126,2013-11-20,73.5714,74.2214,-1
1127,2013-11-21,74.448,73.5714,-1
1128,2013-11-22,74.2571,74.448,1
1129,2013-11-25,74.82,74.2571,-1
1130,2013-11-26,76.2,74.82,1
1131,2013-11-27,77.9943,76.2,1
1132,2013-11-29,79.4385,77.9943,1
1133,2013-12-02,78.7471,79.4385,1
1134,2013-12-03,80.9031,78.7471,1
1135,2013-12-04,80.7143,80.9031,1
1136,2013-12-05,81.1287,80.7143,-1
1137,2013-12-06,80.0028,81.1287,1
1138,2013-12-09,80.9185,80.0028,-1
1139,2013-12-10,80.7928,80.9185,1
1140,2013-12-11,80.1943,80.7928,-1
1141,2013-12-12,80.0771,80.1943,-1
1142,2013-12-13,79.2043,80.0771,-1
1143,2013-12-16,79.6428,79.2043,-1
1144,2013-12-17,79.2843,79.6428,-1
1145,2013-12-18,78.6814,79.2843,-1
1146,2013-12-19,77.78,78.6814,-1
1147,2013-12-20,78.4314,77.78,-1
1148,2013-12-23,81.4414,78.4314,-1
1149,2013-12-24,81.0957,81.4414,1
1150,2013-12-26,80.5571,81.0957,1
1151,2013-12-27,80.0128,80.5571,-1
1152,2013-12-30,79.2171,80.0128,-1
1153,2013-12-31,80.1457,79.2171,-1
1154,2014-01-02,79.0185,80.1457,-1
1155,2014-01-03,77.2828,79.0185,-1
1156,2014-01-06,77.7043,77.2828,-1
1157,2014-01-07,77.1482,77.7043,-1
1158,2014-01-08,77.6371,77.1482,-1
1159,2014-01-09,76.6455,77.6371,1
1160,2014-01-10,76.1343,76.6455,-1
1161,2014-01-13,76.5328,76.1343,-1
1162,2014-01-14,78.0557,76.5328,-1
1163,2014-01-15,79.6228,78.0557,1
1164,2014-01-16,79.1785,79.6228,1
1165,2014-01-17,77.2385,79.1785,1
1166,2014-01-21,78.4385,77.2385,-1
1167,2014-01-22,78.7871,78.4385,-1
1168,2014-01-23,79.4543,78.7871,1
1169,2014-01-24,78.01,79.4543,1
1170,2014-01-27,78.6428,78.01,1
1171,2014-01-28,72.3571,78.6428,1
1172,2014-01-29,71.5357,72.3571,-1
1173,2014-01-30,71.3974,71.5357,-1
1174,2014-01-31,71.5143,71.3974,-1
1175,2014-02-03,71.6471,71.5143,-1
1176,2014-02-04,72.6843,71.6471,1
1177,2014-02-05,73.2271,72.6843,1
1178,2014-02-06,73.2157,73.2271,1
1179,2014-02-07,74.24,73.2157,1
1180,2014-02-10,75.57,74.24,1
1181,2014-02-11,76.5657,75.57,1
1182,2014-02-12,76.56,76.5657,1
1183,2014-02-13,77.7757,76.56,1
1184,2014-02-14,77.7128,77.7757,1
1185,2014-02-18,77.9985,77.7128,-1
1186,2014-02-19,76.7671,77.9985,1
1187,2014-02-20,75.8785,76.7671,-1
1188,2014-02-21,75.0357,75.8785,-1
1189,2014-02-24,75.3643,75.0357,-1
1190,2014-02-25,74.58,75.3643,-1
1191,2014-02-26,73.9071,74.58,-1
1192,2014-02-27,75.3814,73.9071,-1
1193,2014-02-28,75.1771,75.3814,-1
1194,2014-03-03,75.3943,75.1771,-1
1195,2014-03-04,75.8914,75.3943,1
1196,2014-03-05,76.0514,75.8914,1
1197,2014-03-06,75.8214,76.0514,1
1198,2014-03-07,75.7771,75.8214,1
1199,2014-03-10,75.8457,75.7771,-1
1200,2014-03-11,76.5843,75.8457,-1
1201,2014-03-12,76.6585,76.5843,1
1202,2014-03-13,75.8071,76.6585,1
1203,2014-03-14,74.9557,75.8071,1
1204,2014-03-17,75.2485,74.9557,-1
1205,2014-03-18,75.9143,75.2485,-1
1206,2014-03-19,75.8943,75.9143,1
1207,2014-03-20,75.5285,75.8943,1
1208,2014-03-21,76.1243,75.5285,-1
1209,2014-03-24,77.0271,76.1243,-1
1210,2014-03-25,77.8557,77.0271,1
1211,2014-03-26,77.1114,77.8557,1
1212,2014-03-27,76.78,77.1114,1
1213,2014-03-28,76.6943,76.78,-1
1214,2014-03-31,76.6771,76.6943,-1
1215,2014-04-01,77.3785,76.6771,-1
1216,2014-04-02,77.5071,77.3785,-1
1217,2014-04-03,76.97,77.5071,1
1218,2014-04-04,75.9743,76.97,1
1219,2014-04-07,74.7814,75.9743,-1
1220,2014-04-08,74.7771,74.7814,-1
1221,2014-04-09,75.76,74.7771,-1
1222,2014-04-10,74.7828,75.76,-1
1223,2014-04-11,74.23,74.7828,-1
1224,2014-04-14,74.5257,74.23,-1
1225,2014-04-15,73.9942,74.5257,-1
1226,2014-04-16,74.1443,73.9942,-1
1227,2014-04-17,74.9914,74.1443,1
1228,2014-04-21,75.8814,74.9914,1
1229,2014-04-22,75.957,75.8814,1
1230,2014-04-23,74.9643,75.957,1
1231,2014-04-24,81.11,74.9643,1
1232,2014-04-25,81.7057,81.11,1
1233,2014-04-28,84.87,81.7057,1
1234,2014-04-29,84.6185,84.87,1
1235,2014-04-30,84.2985,84.6185,1
1236,2014-05-01,84.4971,84.2985,-1
1237,2014-05-02,84.6543,84.4971,-1
1238,2014-05-05,85.8514,84.6543,1
1239,2014-05-06,84.9157,85.8514,1
1240,2014-05-07,84.6185,84.9157,1
1241,2014-05-08,83.9985,84.6185,-1
1242,2014-05-09,83.6489,83.9985,-1
